project_name,version,cbo,wmc,dit,rfc,lcom,totalMethods,staticMethods,publicMethods,privateMethods,protectedMethods,defaultMethods,abstractMethods,finalMethods,synchronizedMethods,totalFields,staticFields,publicFields,privateFields,protectedFields,defaultFields,finalFields,synchronizedFields,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocks,anonymousClassesQty,subClassesQty,lambdasQty,uniqueWordsQty,modifiers
activiti-activiti,3.3.8,82,641,6,401,20910,205,18,165,30,204,0,2,3,2,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1212,206,271,75,253,10,4,7,0,423,1025
activiti-activiti,3.3.9,82,641,6,401,20910,205,18,165,30,204,0,2,3,2,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1212,206,271,75,253,10,4,7,0,423,1025
activiti-activiti,3.5.0,82,641,6,401,20910,205,18,165,30,204,0,2,3,5,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1212,223,271,81,253,10,4,7,0,424,1025
activiti-activiti,3.5.1,82,641,6,401,20910,205,18,165,32,204,0,2,3,5,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1212,245,271,89,253,10,4,7,0,424,1025
activiti-activiti,3.5.2,82,641,6,401,20910,205,18,165,32,204,0,2,3,5,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1212,245,271,89,253,10,4,7,0,424,1025
activiti-activiti,3.5.3,82,641,6,401,20910,205,24,165,32,204,0,2,3,5,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1212,277,271,86,253,10,4,7,0,424,1025
activiti-activiti,3.5.4,82,641,6,401,20910,205,24,165,32,204,0,2,3,5,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1215,277,271,86,253,10,4,7,0,437,1025
activiti-activiti,3.6.0,82,641,6,401,20910,205,24,165,32,204,0,2,3,5,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1215,280,271,88,253,10,4,7,0,437,1025
activiti-activiti,3.6.1,82,661,6,416,21945,210,24,165,32,209,0,2,3,5,50,34,34,50,12,0,34,0,94,2676,118,38,119,18,92,1215,284,276,89,258,10,4,7,0,437,1025
activiti-activiti,3.6.2,93,573,6,402,22366,212,24,165,40,209,0,2,3,5,50,34,34,50,12,0,34,0,94,2633,118,28,120,18,92,1215,284,237,77,167,10,4,19,0,437,1025
activiti-activiti,2.3.0,92,265,108,230,3876,91,27,91,25,15,4,39,32,7,35,22,16,31,33,0,35,0,692,14414,138,43,61,25,28,679,847,362,156,345,7,21,281,49,493,1025
activiti-activiti,2.3.1,92,265,108,230,3876,91,27,91,25,15,4,39,32,7,35,22,16,31,33,0,35,0,692,14414,138,43,61,25,28,679,847,362,156,345,7,21,281,49,493,1025
activiti-activiti,2.3.2,92,265,108,230,3876,91,27,91,25,15,4,39,32,7,35,22,16,31,33,0,35,0,692,14414,138,43,61,25,28,679,847,362,156,345,7,21,281,49,493,1025
activiti-activiti,2.3.3,92,265,108,230,3876,91,27,91,25,15,4,39,32,7,35,22,16,31,33,0,35,0,692,14414,138,43,61,25,28,679,847,362,156,345,7,21,281,49,493,1025
activiti-activiti,2.3.4,92,265,108,230,3876,91,27,91,25,15,4,39,32,7,35,22,16,31,33,0,35,0,692,14414,138,43,61,25,28,679,847,362,156,345,7,21,281,49,493,1025
activiti-activiti,2.4.0,92,265,108,230,3876,91,27,91,25,15,4,39,32,7,35,22,16,31,33,0,35,0,692,14414,138,43,61,25,28,679,847,362,156,345,7,21,281,49,493,1025
activiti-activiti,2.4.1,92,265,108,230,3876,91,27,91,25,15,4,39,32,7,35,22,16,31,33,0,35,0,692,14414,138,43,61,25,28,679,847,362,156,345,7,21,281,49,493,1025
activiti-activiti,2.4.2,92,265,108,230,3876,91,27,91,25,15,4,39,32,7,35,22,16,31,33,0,35,0,692,14414,138,43,61,25,28,679,847,362,156,345,7,21,281,49,493,1025
activiti-activiti,2.4.3,92,265,108,230,3876,91,27,91,25,15,4,39,32,7,35,22,16,31,33,0,35,0,692,14414,138,43,61,25,28,679,847,362,156,345,7,21,281,49,493,1025
activiti-activiti,2.4.4,92,265,108,230,3876,91,27,91,25,15,4,39,32,7,35,22,16,31,33,0,35,0,692,14414,138,43,61,25,28,679,847,362,156,345,7,21,281,49,493,1025
activiti-activiti,9.0.21,68,1013,69,495,50792,325,54,303,112,40,4,19,53,46,153,153,153,133,98,0,153,0,317,4331,313,124,119,192,235,952,1680,638,103,418,8,16,39,13,1054,1025
activiti-activiti,9.0.22,68,1013,69,495,50792,325,54,303,112,40,4,19,53,46,153,153,153,133,98,0,153,0,317,4331,313,124,120,192,235,952,1680,638,103,418,8,16,39,13,1054,1025
activiti-activiti,9.0.23,69,1013,69,495,50792,325,54,303,112,40,4,19,53,46,153,153,153,133,98,0,153,0,317,4331,313,124,120,192,235,952,1680,638,103,418,8,16,39,13,1057,1025
activiti-activiti,9.0.24,69,1013,69,495,50792,325,54,303,112,40,4,19,53,46,153,153,153,133,98,0,153,0,317,4331,313,124,120,192,235,952,1680,638,103,418,8,16,39,13,1057,1025
activiti-activiti,9.0.25,69,1013,69,494,50792,325,54,303,112,40,4,19,53,46,153,153,153,133,98,0,153,0,317,4331,313,124,120,192,235,952,1680,638,103,418,8,16,39,13,1057,1025
activiti-activiti,9.0.26,69,1013,69,494,50792,325,54,303,112,40,4,19,53,46,153,153,153,133,98,0,153,0,317,4331,313,124,120,192,235,952,1680,638,103,418,8,16,39,13,1057,1025
activiti-activiti,9.0.6,68,1013,69,486,46640,312,54,290,112,36,4,19,53,46,152,152,152,127,94,0,152,0,317,4251,309,123,98,188,235,900,1680,624,103,409,9,16,39,8,1029,1025
activiti-activiti,9.0.7,68,1013,69,486,47259,314,54,292,112,36,4,19,53,46,152,152,152,128,94,0,152,0,317,4331,309,123,98,188,235,900,1680,627,103,411,9,16,39,8,1032,1025
activiti-activiti,9.0.8,68,1013,69,486,47958,316,54,294,112,36,4,19,53,46,152,152,152,129,94,0,152,0,317,4331,309,123,129,188,235,900,1680,629,103,412,9,16,39,8,1037,1025
activiti-activiti,9.0.9,68,1013,69,486,48585,318,54,296,112,36,4,19,53,46,152,152,152,130,96,0,152,0,317,4331,309,123,119,188,235,900,1680,631,103,413,9,16,39,8,1047,1025
activiti-activiti,1.16.22,146,461,10,211,5245,143,101,120,40,12,2,10,4,1,70,69,59,70,7,0,70,0,234,1410,165,56,86,18,62,733,170,440,41,259,7,59,9,8,607,1025
activiti-activiti,1.16.4,147,409,10,185,5124,143,81,120,27,14,2,6,4,1,70,69,47,70,7,0,70,0,209,1455,143,54,71,60,57,678,156,403,40,236,7,47,8,4,575,1025
activiti-activiti,1.16.6,147,409,10,189,5439,143,83,120,27,14,2,6,4,1,70,69,48,70,7,0,70,0,209,1495,143,54,71,63,57,722,156,403,40,236,7,48,9,4,577,1025
activiti-activiti,1.16.8,147,409,10,189,3962,144,83,121,40,14,2,6,4,1,70,69,51,70,7,0,70,0,209,1328,143,54,71,20,59,722,156,403,40,236,7,51,9,8,583,1025
activiti-activiti,1.18.0,146,464,10,212,5348,143,102,120,40,12,2,10,4,1,70,69,62,70,7,0,70,0,234,1417,167,56,87,18,63,733,170,442,41,261,7,62,9,8,612,1025
activiti-activiti,1.18.10,149,555,11,227,6662,143,114,120,42,12,2,12,4,1,73,72,70,73,7,0,73,0,284,1733,212,73,100,19,65,755,203,529,53,324,7,70,9,12,623,1025
activiti-activiti,1.18.2,146,464,11,212,5348,143,102,120,40,12,2,10,4,1,70,69,64,70,7,0,70,0,234,1417,167,56,87,18,63,733,170,442,41,261,7,64,9,8,612,1025
activiti-activiti,1.18.4,147,522,11,221,5987,143,108,120,40,12,2,11,4,1,70,69,64,70,7,0,70,0,270,1635,198,66,95,19,64,733,196,498,48,301,7,64,9,8,629,1025
activiti-activiti,1.18.6,149,526,11,219,6097,143,109,120,42,12,2,12,4,1,73,72,65,73,7,0,73,0,271,1644,200,67,95,19,65,734,196,500,48,303,7,65,9,8,613,1025
activiti-activiti,1.18.8,149,551,11,221,6433,143,112,120,42,12,2,12,4,1,73,72,66,73,7,0,73,0,277,1699,210,72,106,19,65,734,203,511,51,313,7,66,9,8,619,1025
activiti-activiti,1.20,63,323,79,167,3641,87,49,85,30,38,0,7,6,7,112,71,48,109,7,0,79,0,293,1395,63,43,53,30,131,1564,194,302,124,293,8,15,33,2,668,1025
activiti-activiti,1.21,68,325,79,175,3641,87,50,86,30,38,0,7,6,7,112,72,48,110,7,0,80,0,295,1403,64,43,54,30,131,1564,194,303,124,294,8,15,33,2,668,1025
activiti-activiti,1.22,68,345,79,175,3641,87,50,86,31,38,0,7,6,7,117,76,48,116,7,0,84,0,295,1403,64,43,55,30,131,1564,198,303,124,294,8,15,33,2,668,1025
activiti-activiti,1.2,52,246,120,101,1223,50,49,50,27,38,0,2,6,5,108,71,48,99,6,0,78,0,87,1245,40,43,45,18,131,1578,205,232,95,134,7,17,45,0,668,1025
activiti-activiti,1.3,52,256,120,101,1223,50,49,50,27,38,0,2,6,5,108,71,48,100,6,0,78,0,91,1245,42,43,45,20,131,1578,205,232,95,140,8,17,45,0,668,1025
activiti-activiti,1.4,52,292,120,101,1223,51,49,50,32,38,0,2,6,5,112,71,48,107,6,0,78,0,91,1245,42,43,45,21,131,1576,205,237,95,148,8,17,45,0,668,1025
activiti-activiti,1.5,52,293,120,101,1496,57,49,50,32,38,0,2,6,5,112,71,48,107,6,0,78,0,91,1245,43,43,45,21,131,1582,205,237,95,154,8,17,45,0,668,1025
activiti-activiti,1.6,52,318,120,103,1553,58,49,50,30,38,0,2,6,5,112,71,48,109,6,0,79,0,91,1245,43,43,53,21,131,1576,205,245,95,181,8,17,45,0,668,1025
activiti-activiti,1.7,52,318,120,105,1853,63,49,52,30,38,0,2,6,5,112,71,48,109,6,0,79,0,129,1245,43,43,53,25,131,1576,194,249,92,190,8,17,45,0,668,1025
activiti-activiti,1.8,52,319,120,122,1980,65,49,54,30,38,0,4,6,5,112,71,48,109,6,0,79,0,129,1245,43,43,53,26,131,1584,194,296,92,217,8,17,45,0,668,1025
activiti-activiti,1.2.52,58,1282,12,254,19700,200,77,200,27,13,0,14,41,0,6664,32,6664,100,18,0,27,0,207,6667,332,107,536,32,340,753,720,1584,769,6664,11,11,30,0,6666,1025
activiti-activiti,1.2.54,58,1282,12,254,19700,200,77,200,27,13,0,14,41,0,6664,32,6664,100,18,0,27,0,208,6667,332,107,536,32,340,753,720,1584,769,6664,11,11,30,0,6666,1025
activiti-activiti,1.2.55,58,1296,12,265,19700,200,83,200,27,13,0,14,41,0,6664,32,6664,100,18,0,27,0,221,6667,339,108,544,32,348,753,720,1614,775,6664,11,11,30,0,6666,1025
activiti-activiti,1.2.56,58,1296,12,266,19700,200,84,200,27,13,0,14,41,0,6664,34,6664,100,18,0,27,0,222,6667,339,108,544,33,348,753,720,1614,775,6664,11,11,30,0,6666,1025
activiti-activiti,1.2.57,58,1300,12,272,19700,200,87,200,27,13,0,14,42,0,6664,40,6664,100,18,0,27,0,232,6667,340,108,546,38,349,752,720,1615,775,6664,11,11,30,0,6666,1025
activiti-activiti,1.2.58,58,1300,12,272,19700,200,89,200,27,13,0,14,42,0,6664,40,6664,100,18,0,27,0,240,6667,340,108,546,38,349,752,720,1615,775,6664,11,11,30,0,6666,1025
activiti-activiti,1.2.59,58,1300,12,272,19700,200,89,200,27,13,0,14,42,0,6664,40,6664,100,18,0,27,0,240,6667,340,108,546,38,349,752,720,1615,775,6664,11,11,30,0,6666,1025
activiti-activiti,1.2.60,58,1304,12,285,19700,200,93,200,27,13,0,14,42,0,6664,40,6664,100,18,0,27,0,257,6667,340,108,546,42,362,752,721,1618,777,6664,11,11,30,0,6666,1025
activiti-activiti,1.2.61,58,1306,12,286,19700,200,93,200,27,13,0,14,42,0,6664,40,6664,100,18,0,27,0,258,6667,340,108,546,42,363,752,721,1617,777,6664,11,11,30,0,6666,1025
activiti-activiti,2.1.40,58,1273,12,233,19700,200,66,200,27,12,0,14,41,0,6664,30,6664,100,18,0,27,0,183,6667,330,107,535,31,336,753,713,1583,769,6664,9,11,23,0,6666,1025
activiti-activiti,7.1.75,299,618,8,243,83844,413,25,410,11,32,1,51,1,3,254,254,254,30,168,0,254,0,79,2725,343,55,117,49,68,1161,940,400,291,266,9,23,16,74,799,1025
activiti-activiti,7.1.76,299,618,8,243,83844,413,25,410,11,32,1,51,1,3,254,254,254,30,168,0,254,0,79,2725,343,55,117,49,68,1161,940,400,291,266,9,23,16,74,799,1025
activiti-activiti,7.1.77,299,618,8,243,83844,413,25,410,11,32,1,51,1,3,254,254,254,30,168,0,254,0,79,2725,343,55,117,49,68,1161,940,400,291,266,9,23,16,74,799,1025
activiti-activiti,7.1.78,299,618,8,243,83844,413,25,410,11,32,1,51,1,3,254,254,254,30,168,0,254,0,79,2725,343,55,117,49,68,1161,940,400,291,266,9,23,16,74,799,1025
activiti-activiti,7.1.79,299,618,8,243,83844,413,25,410,11,32,1,51,1,3,254,254,254,30,168,0,254,0,79,2725,343,55,117,49,68,1161,940,400,291,266,9,23,16,74,799,1025
activiti-activiti,7.1.80,299,618,8,243,83844,413,25,410,11,32,1,51,1,3,254,254,254,30,168,0,254,0,79,2725,343,55,117,49,68,1161,940,400,291,266,9,23,16,74,799,1025
activiti-activiti,7.1.81,299,618,8,243,83844,413,25,410,11,32,1,51,1,3,254,254,254,30,168,0,254,0,79,2725,343,55,117,49,68,1161,940,400,291,266,9,23,16,74,799,1025
activiti-activiti,7.1.82,299,618,8,243,83844,413,25,410,11,32,1,51,1,3,254,254,254,30,168,0,254,0,79,2725,343,55,117,49,68,1161,940,400,291,266,9,23,16,74,799,1025
activiti-activiti,7.1.83,299,618,8,243,83844,413,25,410,11,32,1,51,1,3,254,254,254,30,168,0,254,0,79,2725,343,55,117,49,68,1161,940,400,291,266,9,23,16,74,799,1025
activiti-activiti,7.1.84,299,618,8,243,83844,413,25,410,11,32,1,51,1,3,254,254,254,30,168,0,254,0,79,2725,343,55,117,49,68,1161,940,400,291,266,9,23,16,74,799,1025
bumptech-glide,1.1.1,188,550,228,370,12135,159,149,146,29,13,0,12,13,7,309,309,308,62,18,0,309,0,134,38494,218,48,47,43,48,570,613,392,57,333,7,45,593,0,1178,1025
bumptech-glide,1.1.2,188,550,228,370,12135,159,149,146,29,13,0,12,13,7,311,311,310,62,18,0,311,0,134,38494,218,48,47,43,48,570,613,392,57,333,7,45,593,0,1187,1025
bumptech-glide,1.1.3,188,550,228,372,12513,162,152,147,29,13,0,12,13,7,313,313,312,62,18,0,313,0,147,38494,218,48,47,42,48,570,613,392,53,333,7,45,593,0,1191,1025
bumptech-glide,1.1.4,188,550,228,375,12637,163,153,148,29,13,0,12,13,7,313,313,312,62,18,0,313,0,148,38494,218,48,47,42,48,570,613,392,53,333,7,45,593,0,1191,1025
bumptech-glide,1.2.0,188,550,228,370,12135,159,149,146,29,13,0,12,13,7,315,315,314,62,18,0,315,0,134,38494,218,48,47,43,48,570,613,392,57,333,7,45,593,0,1209,1025
bumptech-glide,1.2.1,188,550,228,370,12135,159,149,146,29,13,0,12,13,7,315,315,314,62,18,0,315,0,134,38494,218,48,47,43,48,570,613,392,57,333,7,45,593,0,1209,1025
bumptech-glide,1.2.2,188,550,228,372,12475,162,152,147,29,13,0,12,13,7,317,317,316,62,18,0,317,0,147,38494,218,48,47,42,48,570,613,392,53,333,7,45,593,0,1213,1025
bumptech-glide,1.2.3,74,574,26,375,12597,163,153,148,29,14,0,12,13,7,317,317,316,63,18,0,317,0,148,39518,220,48,48,42,71,570,613,392,90,333,7,45,593,0,1213,1025
bumptech-glide,2.0.0,171,800,28,973,13174,194,112,189,111,15,4,14,13,7,250,250,248,107,35,0,250,0,478,43417,310,109,77,69,101,476,732,857,130,733,7,50,658,43,1169,1025
bumptech-glide,2.1.0,176,800,28,1001,13174,197,112,189,114,15,4,14,13,7,251,251,249,107,35,0,251,0,477,43417,310,111,78,70,101,480,766,873,130,748,7,50,658,43,1165,1025
bumptech-glide,3.11.4,187,977,228,782,31306,294,294,286,69,63,10,18,8,16,183,68,180,71,17,0,70,0,1085,45543,434,128,77,58,219,1720,5270,615,338,364,7,51,593,69,1144,1025
bumptech-glide,3.2.1,187,977,228,684,21529,242,227,239,55,49,4,15,8,12,158,68,156,71,15,0,70,0,817,45543,434,114,77,58,219,1686,2127,547,354,319,7,45,593,35,1053,1025
bumptech-glide,3.2,187,977,228,684,21529,242,227,239,55,49,4,15,8,12,158,68,156,71,15,0,70,0,817,45543,434,114,77,58,219,1686,2127,547,354,319,7,45,593,35,1053,1025
bumptech-glide,3.3,187,977,228,688,21529,242,227,239,56,49,4,15,8,12,158,68,156,71,15,0,70,0,817,45543,434,114,77,58,219,1686,2127,547,354,320,7,45,593,35,1056,1025
bumptech-glide,3.4,187,977,228,712,23098,257,238,239,59,50,4,15,9,12,161,68,159,71,15,0,70,0,975,45543,434,115,77,58,219,1716,5188,615,356,322,7,45,593,35,1076,1025
bumptech-glide,3.5,187,977,228,717,24132,261,238,239,59,50,4,15,9,12,163,68,159,71,15,0,70,0,978,45543,434,115,77,58,219,1716,5204,615,356,322,7,45,593,37,1077,1025
bumptech-glide,3.6,187,977,228,732,25195,267,243,239,62,51,10,15,9,12,167,68,163,71,17,0,70,0,978,45543,434,117,77,58,219,1878,5204,615,380,336,7,45,593,50,1098,1025
bumptech-glide,3.7,187,977,228,732,25195,267,245,241,62,51,10,16,9,12,168,68,164,71,17,0,70,0,978,45543,434,117,77,58,219,1893,5204,615,381,336,7,45,593,50,1098,1025
bumptech-glide,3.8,187,977,228,733,25195,267,253,250,61,58,10,17,8,12,174,68,170,71,17,0,70,0,978,45543,434,119,77,58,219,1893,5221,615,381,337,6,45,593,50,1099,1025
bumptech-glide,3.9,187,977,228,733,25195,267,253,250,61,58,10,17,8,12,174,68,170,71,17,0,70,0,978,45543,434,119,77,58,219,1893,5221,615,381,337,6,45,593,50,1099,1025
bumptech-glide,2.6.1,50,130,3,115,1550,83,21,74,15,4,0,1,3,6,24,9,9,21,1,0,21,0,52,624,61,13,30,6,21,243,149,102,56,73,4,13,2,0,531,1025
bumptech-glide,2.7.0,50,130,3,112,1550,83,21,74,15,4,0,1,3,6,24,9,9,21,1,0,21,0,52,624,61,13,30,6,21,243,149,102,56,73,4,13,2,0,515,1025
bumptech-glide,3.0.0,53,138,3,116,1539,82,23,76,16,5,0,1,3,6,29,9,11,22,1,0,22,0,52,720,65,13,36,6,21,81,149,105,56,78,4,16,2,0,525,1025
bumptech-glide,3.0.1,53,143,3,123,1619,83,23,76,16,5,0,1,3,6,29,9,11,22,1,0,22,0,52,729,65,13,37,6,21,81,149,105,56,78,4,16,2,0,539,1025
bumptech-glide,3.0.2,53,143,3,123,1631,83,23,76,16,5,0,1,3,6,29,8,11,22,1,0,22,0,52,729,65,13,37,6,21,81,149,105,56,78,4,16,2,0,539,1025
bumptech-glide,3.0.3,53,143,3,123,1631,83,23,76,16,5,0,1,3,6,29,8,11,22,1,0,22,0,52,730,65,13,37,6,21,81,149,105,56,78,4,16,2,0,539,1025
bumptech-glide,3.0.4,53,276,6,129,1631,83,23,76,16,5,0,14,3,6,39,33,11,39,1,0,35,0,52,855,78,13,108,6,28,81,149,219,69,104,4,16,6,0,542,1025
bumptech-glide,3.0.5,53,276,6,129,1631,83,23,76,16,5,0,14,3,6,39,33,11,39,1,0,35,0,52,855,78,13,108,6,28,81,149,219,69,104,4,16,6,0,542,1025
bumptech-glide,3.0.6,53,276,6,129,1631,83,23,76,16,5,0,14,3,6,39,33,11,39,1,0,35,0,52,855,78,13,108,6,28,81,149,219,69,104,4,16,6,0,542,1025
bumptech-glide,3.0.7,53,276,6,131,1589,83,23,76,16,5,0,14,3,6,39,33,11,39,1,0,35,0,52,855,78,13,108,6,28,81,149,219,69,104,4,16,6,0,545,1025
bumptech-glide,1.15.1,191,333,61,280,15904,181,36,131,51,35,0,26,6,7,38,38,38,28,17,0,38,0,153,1338,233,19,30,11,13,195,156,205,71,186,5,24,65,0,648,1025
bumptech-glide,1.16.0,191,333,61,297,15904,181,36,131,54,35,0,26,6,7,38,38,38,28,17,0,38,0,153,1441,233,19,31,15,13,195,156,228,71,207,5,24,65,0,662,1025
bumptech-glide,1.16.1,193,333,61,299,15904,181,36,131,54,35,0,26,6,7,38,38,38,28,17,0,38,0,153,1423,233,18,31,15,13,195,156,228,71,207,5,24,65,0,662,1025
bumptech-glide,1.16.2,193,333,61,299,15904,181,36,131,54,35,0,26,6,7,38,38,38,28,17,0,38,0,153,1423,233,18,31,15,13,196,156,228,71,207,5,24,65,0,662,1025
bumptech-glide,1.17.0,182,333,61,299,15904,181,36,131,54,35,0,26,6,7,38,38,38,29,17,0,38,0,153,1423,233,20,31,15,13,196,156,228,71,207,5,24,65,0,662,1025
bumptech-glide,1.6.0,199,333,48,179,15904,181,42,131,48,32,0,21,6,7,69,63,47,32,14,0,63,0,118,1239,233,22,28,27,17,173,194,160,97,156,7,24,36,0,397,1025
bumptech-glide,1.7.0,205,333,48,179,15904,181,42,131,48,32,0,21,6,7,69,63,47,32,14,0,63,0,118,1239,233,22,28,27,17,173,194,160,97,156,7,24,36,0,419,1025
bumptech-glide,1.8.0,193,333,61,179,15904,181,42,131,48,32,0,21,6,7,69,63,47,32,14,0,63,0,118,1239,233,22,28,27,17,173,194,141,97,140,7,24,65,0,421,1025
bumptech-glide,1.9.0,195,333,61,179,15904,181,42,131,48,35,0,21,6,7,69,63,47,32,14,0,63,0,152,1239,233,22,57,27,17,173,194,141,97,140,7,24,65,0,422,1025
bumptech-glide,2.0.0,140,330,58,182,15367,178,38,128,48,24,11,27,6,7,34,34,31,27,21,0,34,0,153,1219,230,20,27,14,12,198,77,122,32,114,6,24,47,27,440,1025
bumptech-glide,2.8,84,258,14,213,6476,116,67,102,30,32,0,7,25,13,70,70,65,67,19,0,70,0,128,1168,75,24,38,21,38,520,277,320,67,230,7,9,5,0,628,1025
bumptech-glide,2.9,84,258,14,211,6592,117,67,102,30,32,0,7,25,13,71,70,65,68,19,0,70,0,128,1172,74,24,38,20,38,520,277,320,68,230,7,9,5,0,626,1025
bumptech-glide,3.0,98,280,16,228,7344,125,72,107,30,35,0,7,17,13,89,76,76,67,25,0,80,0,139,1246,84,24,38,20,39,355,277,320,72,225,8,9,6,0,665,1025
bumptech-glide,3.1,102,286,16,236,7431,126,75,113,31,37,0,7,17,13,89,76,76,67,25,0,80,0,139,1276,91,24,38,21,38,355,277,321,73,225,8,9,6,0,664,1025
bumptech-glide,3.2,105,299,16,242,7525,126,66,113,31,37,1,19,17,13,118,83,81,107,25,0,83,0,150,1336,92,21,38,21,36,355,277,319,72,225,8,8,6,9,679,1025
bumptech-glide,3.3,108,301,16,243,7525,126,68,113,31,37,1,19,17,13,118,83,82,107,25,0,83,0,150,1337,92,21,38,21,36,355,277,319,72,225,8,7,6,9,680,1025
bumptech-glide,4.0,108,301,16,250,7525,126,69,115,31,37,1,19,17,13,118,88,88,107,25,0,88,0,150,1337,92,21,38,21,36,355,277,319,72,225,8,7,6,11,680,1025
bumptech-glide,5.0,116,307,16,259,8003,131,69,119,31,38,1,19,17,13,118,88,88,107,25,0,88,0,150,1359,96,21,38,21,36,368,277,329,72,225,8,7,6,11,682,1025
bumptech-glide,5.1.1,116,297,16,261,8125,132,72,119,31,39,1,19,17,13,118,93,93,107,27,0,93,0,154,1328,97,21,38,21,36,368,277,329,72,225,8,7,6,11,680,1025
bumptech-glide,5.1,116,297,16,260,8125,132,71,119,31,39,1,19,17,13,118,92,92,107,27,0,92,0,154,1328,97,21,38,21,36,368,277,329,72,225,8,7,6,11,680,1025
bumptech-glide,1.2.14,30,171,11,210,4840,104,12,48,13,82,0,4,6,11,33,30,20,17,28,0,30,0,59,1127,65,23,26,10,14,105,108,186,45,155,8,32,8,0,442,1025
bumptech-glide,1.2.15,31,171,11,210,4840,104,12,48,13,82,0,4,6,11,36,32,20,16,28,0,32,0,80,1127,65,23,26,10,14,117,118,186,45,155,8,32,8,0,442,1025
bumptech-glide,1.2.16,33,223,11,210,4840,123,97,122,13,82,0,4,8,11,37,33,20,16,28,0,33,0,275,1157,65,23,26,10,23,325,118,190,45,190,8,32,8,0,445,1025
bumptech-glide,1.2.17,33,223,11,210,4840,123,97,122,13,82,0,4,8,11,37,33,20,16,28,0,33,0,275,1157,65,23,26,10,23,325,118,190,45,190,8,32,8,0,447,1025
bumptech-glide,1.2.2,28,171,11,211,4944,105,12,48,13,83,0,4,6,11,33,30,20,17,28,0,30,0,64,1142,66,23,26,10,14,114,101,187,42,157,8,33,8,0,447,1025
bumptech-glide,1.2.3,28,171,11,211,4944,105,12,48,13,83,0,4,6,11,33,30,20,17,28,0,30,0,64,1142,66,23,26,10,14,114,101,187,42,157,8,33,8,0,447,1025
bumptech-glide,1.2.4,28,171,11,211,4944,105,12,48,13,83,0,4,6,11,33,30,20,17,28,0,30,0,64,1142,66,23,26,10,14,114,101,187,42,157,8,33,8,0,447,1025
bumptech-glide,1.2.6,28,171,11,210,4840,104,12,48,13,82,0,4,6,11,33,30,20,17,28,0,30,0,64,1127,65,23,26,10,14,114,101,186,42,155,8,32,8,0,442,1025
bumptech-glide,1.2.7,28,171,11,210,4840,104,12,48,13,82,0,4,6,11,33,30,20,17,28,0,30,0,64,1127,65,23,26,10,14,114,101,186,42,155,8,32,8,0,442,1025
bumptech-glide,1.2.9,29,171,11,210,4840,104,12,48,13,82,0,4,6,11,33,30,20,17,28,0,30,0,62,1127,65,23,26,10,14,110,101,186,42,155,8,32,8,0,442,1025
bumptech-glide,3.3.8,82,641,6,401,20910,205,18,165,30,204,0,2,3,2,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1212,206,271,75,253,10,4,7,0,423,1025
bumptech-glide,3.3.9,82,641,6,401,20910,205,18,165,30,204,0,2,3,2,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1212,206,271,75,253,10,4,7,0,423,1025
bumptech-glide,3.5.0,82,641,6,401,20910,205,18,165,30,204,0,2,3,5,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1212,223,271,81,253,10,4,7,0,424,1025
bumptech-glide,3.5.1,82,641,6,401,20910,205,18,165,32,204,0,2,3,5,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1212,245,271,89,253,10,4,7,0,424,1025
bumptech-glide,3.5.2,82,641,6,401,20910,205,18,165,32,204,0,2,3,5,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1212,245,271,89,253,10,4,7,0,424,1025
bumptech-glide,3.5.3,82,641,6,401,20910,205,24,165,32,204,0,2,3,5,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1212,277,271,86,253,10,4,7,0,424,1025
bumptech-glide,3.5.4,82,641,6,401,20910,205,24,165,32,204,0,2,3,5,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1215,277,271,86,253,10,4,7,0,437,1025
bumptech-glide,3.6.0,82,641,6,401,20910,205,24,165,32,204,0,2,3,5,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1215,280,271,88,253,10,4,7,0,437,1025
bumptech-glide,3.6.1,82,661,6,416,21945,210,24,165,32,209,0,2,3,5,50,34,34,50,12,0,34,0,94,2676,118,38,119,18,92,1215,284,276,89,258,10,4,7,0,437,1025
bumptech-glide,3.6.2,93,573,6,402,22366,212,24,165,40,209,0,2,3,5,50,34,34,50,12,0,34,0,94,2633,118,28,120,18,92,1215,284,237,77,167,10,4,19,0,437,1025
